age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
31,1675.3,48009.06,42,no,12,no,1678.0,2.6,no
52,10664.97,1083.61,22,no,7,no,605.9,2.6,no
27,1712.4,20639.64,2,no,8,no,4899.9,4.5,yes
71,2480.34,38030.81,34,no,7,no,4794.6,6.7,yes
58,8851.54,37561.34,20,no,7,no,493.5,2.0,no
29,8994.16,11647.69,3,no,12,no,1500.8,6.4,no
46,3111.91,23440.19,3,no,4,no,4263.7,9.8,yes
72,2904.47,37284.86,17,no,11,no,3334.4,9.1,yes
46,4973.81,23442.14,34,no,4,no,2500.6287832408643,2.1,yes
20,12458.8,11229.51,16,yes,15,no,1127.4,5.3,no
57,5032.61,22532.17,3,no,9,no,376.6,5.0,no
66,3207.87,9616.02,12,no,1,no,2500.6287832408643,5.7,no
51,3311.83,25567.66,47,yes,1,no,1982.5,5.1,yes
67,6944.35,43424.18,31,no,7,no,2622.7,1.9,no
40,3044.72,43075.44,4,yes,18,no,2292.1,6.7,yes
64,7418.31,5812.78,2,no,17,no,4109.4,7.3,yes
73,5033.95,36243.93,22,no,0,no,4625.0,1.3,no
53,2883.08,48107.26,20,no,3,no,3247.8,6.3,no
35,843.08,23028.68,8,no,9,no,1477.4,9.7,no
21,9141.26,12919.92,17,no,5,no,1813.8,3.9,no
27,6275.23,17025.47,49,no,5,no,2774.8,5.8,no
18,6274.13,753.62,17,no,9,no,750.4,9.5,yes
31,9354.99,18878.35,36,no,14,no,1732.8,5.9,yes
50,460.16,25056.065000000002,11,no,17,no,472.2,2.2,no
67,13610.79,27076.6,7,no,15,no,3562.3,7.2,yes
65,14247.55,10345.97,25,no,17,no,2469.3,2.0,yes
23,12130.84,19438.98,17,no,5,no,1742.3,3.8,no
61,6150.54,24277.81,32,no,13,no,3555.2,8.0,yes
26,7938.82,25056.065000000002,21,yes,13,no,4628.7,5.8,yes
38,13633.82,358.22,3,no,19,no,1574.8,6.7,no
71,5500.44,29191.85,40,no,8,no,589.1,8.9,no
49,6439.67,48540.05,17,no,8,yes,510.2,5.1,yes
55,3041.56,33252.11,37,no,3,no,2500.0,3.9,no
33,5298.96,26765.5,22,no,12,no,2116.6,4.2,no
46,3595.08,17778.28,29,no,21,no,1940.3,2.1,no
74,14582.93,36180.61,30,yes,16,no,1521.7,9.5,yes
23,13487.81,1990.89,10,no,17,no,2406.9,7.3,yes
59,8165.66,11052.59,47,no,15,no,1975.9,5.50938715643135,no
40,12614.0,34385.91,1,no,19,yes,2867.4,7.1,yes
53,12581.45,8378.1,14,no,14,no,4977.1,4.7,yes
56,11373.26,28409.69,28,no,16,no,817.3,7.4,yes
40,11516.93,30798.37,6,no,9,no,790.7,3.1,no
30,1430.51,48914.66,32,no,0,no,2056.0,9.0,no
26,11005.83,33763.15,13,no,22,no,345.9,8.3,no
66,5018.71,6490.9,7,no,20,no,4713.7,1.2,no
31,8353.21,40712.42,16,yes,3,no,4494.5,9.7,yes
73,9127.21,46735.85,15,no,20,no,3278.7,1.7,no
57,12057.04,31745.88,36,no,22,no,4536.1,3.9,yes
41,7468.145,3897.7,8,yes,4,no,4080.2,4.4,no
44,4093.77,38730.92,14,no,11,no,4322.2,8.8,no
21,5374.54,30136.71,6,no,17,no,1673.6,5.50938715643135,no
46,2910.66,2146.37,42,no,4,no,3310.2,7.2,no
28,2914.95,102.73,45,no,0,no,4674.4,6.3,yes
67,846.9,39121.16,42,yes,10,no,3578.2,7.8,no
36,2286.57,9861.39,23,no,1,yes,1012.9,5.50938715643135,no
61,12551.89,49777.06,20,yes,3,no,1381.2,5.4,yes
66,5326.68,47186.25,32,no,20,no,1365.8,8.8,no
33,6087.29,13003.23,25,no,9,no,1491.6,2.1,no
68,10209.89,13826.48,40,yes,11,no,4427.6,4.6,yes
39,10018.36,23265.0,26,no,12,no,1821.9,6.9,yes
41,2128.46,44031.78,27,yes,0,no,4030.0,8.0,yes
54,5969.81,15290.43,10,no,11,no,2719.5,2.4,no
28,5046.55,19941.87,23,no,11,no,2539.0,7.0,yes
44,14398.46,29598.34,25,no,15,no,1448.3,8.8,no
57,1600.89,41703.36,10,no,16,no,2921.4,3.7,no
34,13978.84,26808.94,43,no,2,no,1382.9,6.1,yes
41,9968.99,29416.94,26,no,19,no,2493.3,7.7,yes
62,10151.87,37828.59,9,no,4,no,4851.0,5.4,no
68,7360.35,49175.56,45,no,16,no,3166.5,6.8,no
74,12953.76,23045.68,25,no,5,no,35.9,7.1,no
33,4237.48,42892.5,44,yes,12,no,4363.1,3.6,yes
49,6608.84,4633.12,18,no,15,no,2189.3,4.0,no
70,4865.57,8653.12,36,no,11,no,2981.3,6.2,no
44,10787.48,19723.99,46,no,13,no,2685.4,7.8,no
56,13049.91,25056.065000000002,14,yes,18,no,1551.4,5.50938715643135,yes
57,12634.59,18717.96,7,no,15,no,926.3,6.2,no
38,9688.25,34315.21,44,no,1,no,2642.0,4.7,yes
56,510.16,19269.64,39,no,3,no,4103.6,1.8,no
33,13792.93,22360.66,41,no,5,no,4657.6,8.9,yes
71,4775.24,200.61,15,no,18,no,2876.2,6.6,yes
48,14168.87,26224.37,3,no,0,no,2688.9,5.8,no
46,11055.86,27633.06,39,no,20,yes,2317.8,6.7,yes
72,5854.84,3104.22,21,no,16,no,1857.8,8.6,no
69,6263.71,36938.85,28,no,23,no,3040.7,9.3,yes
49,700.44,22972.08,38,no,23,no,1892.0,1.3,yes
23,11855.8,46549.12,13,no,23,no,754.8,6.2,no
56,9425.69,28223.21,49,no,2,no,919.2,3.0,no
60,14887.75,9698.77,5,no,7,no,70.1,3.0,yes
41,8353.01,13179.24,4,no,7,no,3163.9,5.1,yes
47,581.26,25056.065000000002,29,yes,8,no,447.4,4.2,no
22,10236.38,43491.43,24,yes,11,no,4936.9,3.3,yes
25,11622.9,40237.66,42,no,5,no,1797.6,8.7,yes
58,10301.24,27453.8,48,no,0,no,656.5,3.9,no
73,4885.44,24515.53,1,no,4,no,1191.7,9.2,no
46,4608.63,23304.85,46,no,0,no,3675.4,3.5,no
55,2265.35,45995.59,36,no,14,yes,2605.8,6.3,yes
71,11845.44,24888.9,43,no,4,no,2452.3,4.1,yes
67,12231.06,7323.05,35,no,16,no,837.0,6.9,no
29,4653.67,6263.55,38,no,11,yes,2589.0,10.0,yes
34,12519.05,37334.52,15,yes,2,no,414.5,3.5,no
31,9575.18,6870.54,29,no,6,no,1918.0,5.50938715643135,no
52,9981.1,29595.95,13,no,16,yes,4442.2,6.6,yes
46,14.32,25056.065000000002,30,no,14,no,3616.2,3.7,no
18,6866.76,44973.48,13,yes,20,no,436.2,4.1,no
25,4072.76,33280.21,29,yes,5,no,2010.9,2.7,no
47,11959.69,39848.3,2,no,22,no,2360.5,9.0,no
19,5769.86,29517.6,33,no,5,no,3881.8,5.6,yes
37,9669.41,2342.64,36,no,11,no,659.2,1.3,no
74,651.59,25780.37,46,no,10,no,3248.3,3.9,no
66,3066.72,38679.18,33,yes,0,no,633.4,5.2,no
32,14240.39,31033.73,23,no,4,no,3471.3,2.0,no
66,1446.74,26791.19,25,no,21,no,435.9,6.1,no
36,2423.47,31647.11,1,no,22,no,3695.2,3.1,no
55,2282.85,41891.03,9,no,13,no,4779.2,7.6,no
46,6196.35,12173.26,44,no,18,no,1775.1,4.0,yes
54,9925.86,950.71,47,no,6,no,798.7,8.1,yes
71,1578.42,28592.35,23,no,15,no,4542.5,6.2,yes
38,5035.24,48984.81,6,yes,15,no,224.0,9.2,yes
54,7022.55,48930.84,48,yes,0,no,4291.0,9.8,yes
63,6854.17,8666.31,23,no,16,no,4360.1,4.6,no
46,12992.58,2412.59,13,yes,6,no,1869.9,3.8,yes
38,10312.9,34671.92,26,yes,17,no,2668.8,8.5,yes
31,13162.47,10284.15,18,no,0,no,1827.0,2.2,no
28,2227.41,34058.47,49,no,11,no,3842.8,2.7,yes
67,8295.25,31894.18,23,yes,21,no,2265.7,8.2,yes
55,9575.41,41511.55,36,yes,19,no,4394.1,1.9,yes
39,13370.28,19709.49,45,no,1,no,4661.7,3.3,yes
74,10273.76,26299.22,42,no,6,no,232.6,1.6,no
71,1987.48,20874.06,4,no,7,no,2909.4,7.0,no
51,9538.23,18411.19,27,no,16,no,4609.2,1.4,no
48,2790.19,28537.47,10,no,1,no,1936.3,9.6,no
21,7576.21,8557.65,45,yes,13,no,3121.7,3.4,yes
41,14052.28,38391.83,19,no,12,no,3011.2,5.7,no
27,5740.97,7795.48,11,no,0,no,1106.6,5.2,yes
22,2300.29,1058.39,18,no,5,no,4934.8,8.0,yes
34,5973.11,9520.98,4,yes,21,yes,1836.3,8.1,yes
55,4658.83,8639.64,28,no,19,no,538.7,8.3,yes
21,1347.23,22672.66,33,no,17,no,2500.6287832408643,6.4,no
24,9802.57,18733.79,25,no,9,no,2525.9,1.8,no
73,13349.2,15568.78,8,yes,1,no,2500.6287832408643,8.8,yes
27,10139.24,20393.83,34,no,18,no,314.2,3.7,yes
26,406.59,49523.7,35,no,1,no,4075.1,5.0,yes
67,14469.89,7323.74,14,no,8,no,1960.3,1.1,no
32,8810.18,13604.6,9,no,13,no,2542.7,5.8,yes
32,2701.87,44414.01,5,no,18,no,4133.9,3.2,yes
33,11495.47,39048.32,40,no,8,no,317.3,8.6,no
23,14389.13,16636.69,7,yes,4,no,311.0,2.6,yes
23,2648.61,38785.33,6,no,19,no,3523.4,5.4,yes
56,8965.74,35218.31,40,no,2,no,1789.8,3.9,yes
50,10443.48,26437.38,29,no,20,no,2268.9,5.7,no
51,3873.01,6684.16,12,yes,15,no,250.7,6.8,no
55,12949.15,17696.19,10,no,5,no,315.8,8.7,yes
47,3799.62,36319.76,46,yes,22,no,3108.5,8.0,yes
26,14956.04,14339.15,32,yes,18,no,573.9,9.0,yes
70,420.61,43681.84,35,no,14,no,473.3,2.9,no
65,13184.0,19119.24,37,no,0,no,2664.4,9.0,no
18,1119.01,48415.61,15,yes,18,no,468.3,5.6,yes
43,4401.43,48101.26,32,no,15,no,3316.9,7.4,yes
43,9269.52,25056.065000000002,28,no,5,no,3603.0,4.3,yes
38,6208.83,26036.8,6,no,1,no,4440.2,3.1,yes
51,7633.72,40557.96,37,no,4,no,1745.5,2.7,no
59,12724.03,37145.42,28,yes,11,no,718.2,4.5,yes
58,1824.0,8789.98,38,no,1,no,3514.8,2.2,no
61,1196.67,27932.16,39,no,10,no,2182.4,4.5,no
53,9788.38,14016.66,2,yes,15,no,3991.7,2.9,yes
71,4050.82,4575.63,9,no,7,no,4212.4,5.6,no
28,8993.91,49543.15,34,no,19,no,3632.5,6.5,yes
69,10545.31,34778.71,44,yes,11,no,1043.2,2.8,no
69,3348.02,13307.8,3,no,20,no,4959.1,9.9,yes
58,7250.1,48431.07,31,no,4,no,4134.2,2.7,yes
48,9661.94,7937.98,3,no,16,no,898.1,5.9,no
44,3063.95,46457.77,36,no,15,no,3055.2,7.3,no
30,13375.45,7561.04,12,no,7,no,624.2,3.0,yes
54,327.83,37840.47,42,no,18,no,1407.8,8.5,no
28,995.54,35687.91,33,no,20,no,2395.3,8.9,no
30,12324.92,49197.78,20,no,4,no,2080.2,5.50938715643135,no
71,7518.31,43671.56,34,no,19,no,2071.4,3.3,no
64,5082.14,11497.21,39,no,11,no,3614.4,1.1,no
29,11556.67,41817.71,17,yes,22,no,2615.1,5.3,yes
28,8698.77,32007.84,7,no,3,no,2286.5,2.0,no
28,4089.06,9301.42,6,yes,14,no,1172.1,9.5,yes
39,1021.33,27594.78,18,no,11,no,2409.1,7.9,no
37,8844.88,41136.98,14,no,17,yes,2929.4,8.6,yes
45,12653.64,38080.7,42,no,1,no,1745.2,7.6,no
70,3128.59,5047.63,12,no,8,no,4841.5,9.4,yes
18,7786.66,19540.73,14,no,21,no,4363.2,4.7,yes
50,1083.81,43746.36,15,no,1,no,553.1,3.6,no
71,9807.28,30244.47,49,no,13,no,4031.9,6.3,yes
30,7004.39,26594.02,1,no,16,no,816.3,3.9,no
43,2104.29,15246.77,42,no,7,no,2239.8,4.8,no
54,1302.92,25374.42,20,no,23,no,853.2,9.4,no
29,8819.92,4494.21,44,no,18,no,1827.7,5.7,no
51,1893.02,25104.75,43,yes,1,yes,2500.6287832408643,2.6,yes
65,1219.73,21758.74,8,no,15,no,2976.3,3.4,no
50,7468.145,23792.32,46,no,22,no,4772.7,9.9,yes
73,8955.96,15596.79,17,no,14,no,4060.7,2.7,no
44,11833.26,9424.1,29,no,13,no,2799.1,3.2,yes
30,2929.59,15062.47,45,no,0,no,2975.0,7.7,no
46,4058.32,5887.04,49,no,14,no,2755.9,2.8,yes
48,11521.88,45923.11,30,no,18,no,2593.4,7.0,no
42,14864.64,4024.18,43,no,21,no,4519.2,10.0,yes
24,3085.48,38048.77,34,no,14,no,2686.1,9.8,no
51,8156.69,49703.86,37,yes,8,no,1275.2,3.1,yes
49,6684.87,17697.55,24,no,17,yes,1272.5,3.1,no
49,6006.55,15661.82,27,yes,6,no,210.8,5.9,no
50,2014.53,22801.46,12,no,2,yes,496.0,8.2,no
33,9171.84,26443.45,6,no,22,no,2339.1,7.2,yes
64,11899.08,18499.83,46,no,13,no,753.5,9.5,yes
19,11968.65,17111.27,34,no,13,no,2283.0,7.9,yes
29,13653.34,23286.04,44,no,8,no,3618.1,4.2,no
28,8767.19,4484.21,42,no,19,no,3770.2,3.1,yes
44,3144.46,33982.64,25,no,21,no,3214.4,1.9,no
21,1006.98,40160.75,49,no,16,no,417.5,6.3,yes
28,11748.22,34414.7,49,no,8,no,4827.2,8.5,yes
27,862.55,10509.15,3,no,23,no,4521.7,5.9,no
70,14265.81,15374.28,20,yes,11,no,968.0,8.9,yes
46,2474.32,28498.19,25,no,0,no,1136.1,5.2,yes
24,9843.82,25719.86,34,no,11,no,766.0,3.5,yes
57,6089.65,16439.9,43,no,18,no,2568.4,8.4,yes
39,14288.82,44714.83,34,yes,11,no,4436.7,7.3,yes
52,3365.85,4247.1,30,no,5,no,2832.3,6.5,no
18,13332.26,10613.55,26,no,17,no,1534.9,9.7,yes
42,10990.21,15047.54,3,yes,15,yes,3387.4,9.5,yes
55,6425.19,33989.03,21,no,1,no,1650.2,1.9,no
70,8990.82,25901.82,41,no,3,no,407.8,1.2,no
58,14976.27,5107.09,4,no,9,no,3639.5,2.3,no
35,6394.73,35481.1,29,yes,11,no,2387.7,5.6,yes
71,2384.35,28938.59,37,no,18,no,3831.1,7.7,no
28,387.13,42975.08,46,no,8,no,4375.6,2.7,yes
63,6111.33,33577.76,16,no,8,no,4018.0,6.2,no
69,7923.45,25056.065000000002,42,yes,20,no,551.4,6.5,yes
65,448.96,25056.065000000002,12,no,20,no,1202.7,5.8,no
25,9736.38,36179.26,47,no,5,no,2794.7,9.9,yes
49,3354.29,28787.93,46,no,9,no,33.0,7.8,no
66,11558.61,45537.83,29,no,2,no,2802.3,3.0,no
30,4505.5,13129.96,3,no,23,no,4456.8,8.3,yes
59,7403.35,20380.36,25,no,7,no,2104.2,2.5,no
18,2900.73,9772.18,42,no,21,no,2243.4,2.0,no
39,9835.73,40970.48,38,no,11,no,4087.4,9.3,yes
21,6712.61,34618.6,15,no,8,no,4964.8,2.4,no
34,7486.4,33632.82,24,no,7,yes,2051.2,7.0,yes
60,2868.51,29337.44,35,no,4,no,771.0,3.5,no
68,4063.24,18808.49,46,no,7,no,3349.9,4.1,no
21,7468.145,45753.6,21,no,0,yes,3595.1,9.9,yes
19,3738.29,37772.53,35,no,1,no,426.8,8.5,no
34,9966.21,23150.62,8,no,17,no,1979.1,4.7,no
46,11969.66,21461.12,34,no,23,no,4750.3,8.3,yes
35,1547.96,47756.61,22,yes,11,no,2334.6,6.2,no
38,7637.03,21498.11,20,no,21,no,962.2,5.3,yes
39,7468.145,9968.16,8,no,11,yes,4827.9,7.1,yes
37,4511.57,39918.71,5,no,10,no,4156.2,1.5,no
52,8269.71,47922.92,25,no,18,no,2364.5,2.2,no
36,1037.6,2010.21,1,no,5,no,4440.5,1.1,no
54,5747.27,49847.0,13,yes,18,yes,520.8,3.3,yes
20,4853.61,44483.2,16,no,11,no,1303.8,6.6,no
74,449.2,10298.16,21,no,20,yes,3969.8,6.5,no
32,1344.09,24910.5,23,no,17,no,472.0,9.1,no
55,8397.49,23361.53,40,no,16,no,448.1,7.7,yes
33,9822.35,23404.12,9,no,4,yes,586.2,8.5,yes
46,1722.86,16182.4,6,no,21,no,866.1,9.9,yes
53,13673.22,48423.24,25,no,15,no,4596.7,9.4,yes
56,8441.12,28697.18,10,no,2,no,801.9,4.2,no
32,8368.19,49459.15,27,no,1,no,698.0,2.4,no
71,4104.82,24533.53,16,no,4,no,557.6,3.5,no
39,3082.21,23389.39,2,no,11,no,4749.6,8.6,yes
31,2807.62,19947.25,20,no,4,no,4190.7,3.3,no
53,9859.03,39153.58,11,no,7,no,2740.5,6.8,yes
54,395.12,38496.89,4,no,3,no,1457.3,4.7,no
57,11045.57,38975.63,24,no,18,no,2861.2,8.9,no
65,7468.145,35648.93,18,no,20,yes,176.2,7.9,yes
45,12832.05,24918.93,37,no,11,no,1104.6,1.2,no
33,11130.62,23197.64,25,no,9,no,1536.2,9.0,yes
56,7913.25,40009.77,28,no,4,yes,2259.4,9.4,yes
26,7468.145,15256.71,5,no,5,no,1574.1,3.5,no
56,3948.28,46310.39,23,no,13,no,3322.4,3.4,no
30,5732.11,7021.58,34,no,11,no,4989.4,4.7,no
62,1326.14,22851.44,32,yes,23,no,119.1,4.9,no
22,3217.72,30697.55,23,yes,2,no,1952.0,4.3,no
50,9027.59,20584.61,27,no,20,no,4217.1,2.9,no
73,6762.1,11521.08,20,no,8,no,3327.0,8.2,no
61,3143.19,15015.9,7,no,4,yes,4745.7,8.1,yes
41,13957.28,28667.84,41,no,4,no,1767.0,9.6,yes
30,11287.63,49932.97,38,no,5,no,861.9,6.0,yes
55,160.82,18550.59,25,no,7,no,3806.2,4.8,no
43,11361.83,30391.23,20,no,8,no,4021.5,1.8,yes
45,6233.83,14858.5,8,no,11,no,2500.6287832408643,3.0,no
47,1354.43,49451.36,7,no,8,no,536.1,4.5,no
67,438.22,25386.98,30,no,13,no,840.1,7.9,no
62,6056.17,1920.93,14,no,16,no,1620.3,4.0,no
71,5548.12,34294.61,49,no,7,no,1472.0,3.7,no
29,11878.17,37407.81,44,no,19,no,4150.5,4.0,yes
37,8335.48,36746.63,4,no,22,no,4268.0,7.1,yes
37,12864.88,46657.07,25,no,16,no,525.3,9.1,yes
26,959.97,48249.84,10,no,4,no,3066.4,5.8,no
55,3175.98,34932.56,10,yes,21,no,4355.2,9.6,yes
54,9165.42,26755.76,18,no,3,no,4612.8,3.0,no
18,7854.49,16379.89,19,no,14,no,923.8,1.2,yes
56,7824.27,25056.065000000002,34,no,4,no,2989.0,5.4,no
38,984.39,45595.74,7,no,14,no,2356.7,2.6,no
19,581.77,11486.34,47,no,1,no,4895.0,7.7,yes
29,2130.41,33332.13,18,yes,7,no,2235.0,2.0,yes
54,7885.82,37381.1,41,yes,4,no,3842.2,9.5,yes
34,1392.33,32583.25,45,no,16,no,1875.0,8.3,no
46,1735.44,42018.84,1,no,0,no,2200.9,8.4,no
74,881.89,37766.28,3,no,1,no,2627.8,1.4,no
35,12181.47,31839.86,8,no,13,no,3915.5,9.3,yes
52,12419.48,22575.1,24,no,11,no,2230.8,3.7,no
44,13580.91,24999.1,10,no,18,no,1495.1,5.4,yes
52,11512.05,46619.58,17,no,10,no,1531.9,6.1,no
53,8018.34,37795.98,10,no,20,no,1907.1,6.7,no
64,6632.9,1547.83,26,no,19,no,2462.4,2.5,no
53,5007.42,44308.23,10,no,10,no,2506.8,8.5,no
59,10260.24,29991.61,20,no,3,yes,2500.6287832408643,3.0,no
49,11323.96,39422.23,41,no,3,no,2250.1,2.9,no
55,10924.82,8960.49,32,no,13,no,1018.0,2.7,no
64,7414.94,25056.065000000002,16,no,23,no,3442.1,8.2,yes
61,6331.51,18660.83,37,no,2,no,862.2,3.5,no
46,6655.01,25056.065000000002,28,no,7,no,571.4,9.6,no
42,8907.44,44702.83,33,no,16,no,4099.6,1.1,no
18,13930.67,26968.06,6,no,0,no,798.5,2.5,no
43,10316.95,2405.67,6,no,13,no,1189.5,2.8,no
45,650.9,29126.49,1,no,16,no,364.9,1.0,no
18,13227.08,24621.84,12,yes,5,no,4846.2,5.3,yes
40,14887.42,35563.88,42,no,2,no,4834.9,4.9,yes
50,7839.04,40550.36,7,no,15,no,459.4,8.5,no
38,8207.0,27173.57,45,no,11,no,4168.5,6.0,yes
40,11414.18,49755.61,21,no,4,no,3005.5,9.4,yes
46,8798.85,9299.98,10,no,11,no,176.0,7.1,no
22,13343.39,25056.065000000002,23,no,2,no,1492.2,9.8,yes
38,9692.28,27687.31,33,no,6,no,39.4,6.7,no
36,6341.46,27145.19,17,yes,16,yes,989.9,5.50938715643135,yes
68,2262.42,41723.49,20,no,19,no,4736.2,3.1,no
19,10047.0,46872.85,40,no,0,no,1194.3,1.6,no
72,2860.41,30741.65,17,no,11,no,3865.6,7.0,yes
36,14205.12,43442.84,29,no,15,no,4353.0,4.2,no
33,1290.24,42554.63,21,no,17,no,2678.8,3.3,yes
46,5761.68,43948.72,11,yes,2,no,4057.3,6.3,no
29,7075.31,3026.05,36,no,10,no,181.9,2.7,no
51,8313.03,16719.37,35,no,10,no,3517.3,3.8,no
19,8276.59,15445.68,27,yes,4,yes,3278.2,4.8,yes
43,2622.1,38971.57,19,no,3,no,4459.8,7.2,yes
46,7061.06,39038.36,4,no,8,no,2923.4,8.9,no
68,5064.1,1227.73,21,no,12,yes,745.1,3.5,no
46,3074.85,32182.35,7,no,11,no,2548.3,7.2,yes
41,12325.65,47125.4,45,no,7,no,2427.8,6.5,yes
52,9477.41,41151.43,42,yes,2,yes,3995.5,7.8,yes
31,4624.7,1033.75,38,no,12,no,457.7,8.2,yes
69,3353.23,1410.11,5,no,3,no,3691.1,5.1,yes
57,6613.01,14006.11,8,no,23,no,2066.6,9.5,yes
45,6760.43,9781.92,42,no,11,no,2815.5,9.7,no
45,430.37,23164.43,7,no,18,no,3347.2,9.5,yes
35,7468.145,11550.51,10,no,9,yes,3372.8,6.2,yes
46,11747.5,27325.8,35,yes,18,no,2903.7,8.2,yes
58,9519.32,48527.1,35,no,9,no,1963.9,3.4,no
71,4287.07,25469.72,45,no,6,no,295.4,2.3,no
65,11451.01,2696.0,38,yes,11,no,2617.3,3.1,yes
22,4788.16,19272.13,14,no,14,no,1318.0,9.3,yes
54,12987.68,4590.09,13,no,21,no,1255.3,7.7,yes
37,5223.8,30462.94,8,no,22,no,39.9,4.8,no
48,375.97,5170.58,40,yes,10,no,3726.8,5.5,yes
19,6857.84,19329.52,36,yes,8,no,380.1,2.8,no
19,7183.77,4827.33,28,no,14,yes,3761.8,5.4,yes
64,726.98,26010.5,13,no,13,no,4626.4,7.2,no
18,11562.67,36529.01,45,no,11,no,99.0,1.8,no
21,5006.49,34085.01,17,no,14,yes,2876.7,8.5,yes
71,6071.18,37510.4,42,no,23,no,1428.0,3.4,no
28,8472.73,28453.59,15,no,14,no,1718.9,8.4,no
46,5373.8,119.29,19,yes,4,no,2500.6287832408643,1.9,yes
31,9399.71,8145.3,25,no,10,no,3164.5,3.9,no
30,7427.89,22997.22,11,no,21,no,1177.9,1.3,no
62,2518.45,25056.065000000002,28,no,18,no,2330.2,1.9,no
46,11416.62,26331.15,36,yes,6,yes,817.2,5.5,yes
33,646.42,30815.48,22,no,7,no,1513.1,6.4,no
66,2885.15,18789.85,17,no,11,yes,4521.5,7.1,yes
63,6960.92,18805.28,42,no,12,no,4588.7,6.3,yes
69,6351.73,14860.53,33,no,23,no,988.5,8.9,no
38,10874.53,21103.97,47,no,16,no,4811.7,8.5,yes
52,3469.6,6106.5,37,no,10,no,2664.1,1.8,no
44,3402.97,30855.94,36,no,10,no,4763.7,5.6,yes
22,4791.69,1360.98,49,no,11,no,4912.7,9.8,yes
34,4850.48,10745.46,21,no,17,no,3613.2,7.6,no
46,3918.33,37889.42,25,no,14,no,4972.3,9.0,yes
62,14294.87,26475.49,40,no,3,no,4057.9,3.4,yes
35,9308.38,3250.18,34,no,16,no,1332.2,10.0,yes
47,14833.07,14736.16,36,no,4,no,3972.6,6.6,no
35,14568.8,8374.7,45,no,17,no,4629.8,8.3,yes
36,11294.46,13522.37,6,no,18,no,3644.0,8.3,yes
61,2857.14,39942.54,39,no,1,no,28.9,5.0,no
72,5508.95,21596.24,48,no,19,no,3760.3,9.0,yes
61,3641.76,15594.48,25,no,22,no,149.7,8.2,no
20,1704.08,28228.03,32,no,2,no,1039.8,9.5,no
47,2800.28,32520.49,19,yes,5,no,3216.0,9.4,no
46,12086.04,47557.62,15,no,3,no,568.0,8.8,no
41,13317.81,41046.59,24,no,18,no,4390.4,8.3,yes
43,436.95,32907.47,32,yes,4,no,2500.6287832408643,7.5,no
44,9936.29,33622.85,25,no,7,no,1115.5,5.9,yes
60,14598.9,33008.47,27,no,6,yes,2997.1,2.3,yes
71,12478.3,8482.32,49,no,20,no,822.6,4.9,no
32,7468.145,13326.22,13,yes,8,no,4662.4,4.3,yes
68,12521.32,18714.22,26,no,10,no,1445.7,9.7,no
51,10080.35,7600.19,4,no,22,no,4270.2,5.5,yes
46,11522.11,36905.59,11,no,4,no,4371.8,6.7,yes
42,8183.48,45047.14,18,no,8,no,2909.3,4.7,no
62,9683.73,40521.77,31,no,10,no,560.5,5.6,no
28,7454.05,31516.53,7,no,12,no,1034.4,6.6,no
45,1346.7,1808.34,25,no,15,no,2014.8,5.1,no
60,197.61,18186.95,1,no,17,no,1267.0,4.0,no
69,2457.1,41014.04,42,no,4,yes,3645.5,6.6,yes
68,8558.24,45933.8,9,no,6,no,2580.0,4.6,no
21,5681.57,45186.34,19,no,7,no,4904.2,4.2,yes
19,3235.59,16468.65,32,no,15,no,790.0,8.1,no
66,3565.51,43278.04,34,no,16,no,1713.3,9.6,yes
34,10771.67,29007.4,8,yes,14,no,2448.8,3.9,no
37,8934.78,13002.98,32,no,12,no,1845.9,4.7,yes
51,6856.66,23587.92,33,no,7,no,2266.6,2.6,no
55,1778.43,10270.87,23,no,0,no,922.9,3.2,no
26,9377.43,19245.54,30,no,7,no,1874.4,6.4,no
20,7816.21,12449.06,46,no,14,no,1465.9,8.0,yes
69,4229.48,44766.62,27,no,12,yes,2426.6,2.0,no
19,12379.94,1992.22,39,no,19,yes,2441.0,7.5,yes
69,3186.21,44766.74,46,yes,4,no,497.5,7.8,yes
29,4509.06,47333.47,46,no,0,no,2403.7,2.2,no
41,9723.71,18230.59,40,no,1,no,2052.2,3.1,no
70,9684.97,29530.63,25,no,11,no,4155.7,4.9,yes
68,11641.92,24759.27,49,no,5,no,4256.6,6.6,yes
38,12620.96,43148.61,38,no,9,no,4039.6,4.0,no
37,1731.43,5848.04,48,no,11,no,1113.4,5.7,no
23,64.7,15462.53,34,no,12,yes,2493.2,7.9,yes
66,8680.98,25962.37,25,no,3,no,3175.8,6.3,no
51,3034.98,2477.34,15,yes,2,no,4261.4,4.8,yes
66,7468.145,5368.36,24,no,23,no,818.3,4.4,no
57,9931.61,38676.34,9,no,21,yes,4536.8,9.2,yes
46,13681.24,28074.02,3,no,9,no,1224.3,5.6,yes
73,14363.5,45583.16,45,no,5,no,1764.8,7.0,no
50,10288.62,44620.54,7,no,1,no,4057.1,7.9,no
32,9656.97,15324.33,25,no,11,no,3925.2,7.5,yes
42,11621.91,38018.45,17,no,21,no,1467.5,4.3,no
67,3939.56,6331.54,9,no,19,no,1181.7,4.9,no
74,4418.81,43235.61,44,no,14,no,2903.5,8.4,yes
